tweet_id,text,airline,airline_sentiment
567747769176432640,@USAirways Travelling from pwm to atl on Sunday That flight got Cancelled Flightled and my new flight is Cancelled Flightled and got disconnected when reFlight Booking Problems,US Airways,negative
567807967706488832,@VirginAmerica thanks so much for sharing. Just added it to my site http://t.co/TsviBTvT8h,Virgin America,positive
569854312702201856,@JetBlue no I asked. Either way it doesn't make the flight less delayed.,Delta,negative
567764034418909186,"@SouthwestAir Another great flight &amp; crew, Las Vegas-Chicago #3397. Thanks!",Southwest,positive
569487075797565440,"@USAirways ""good news. We've located the crew and made contact with them"". flight was supposed to leave 4 minutes ago. #usairwaysfail",US Airways,negative
570009017625526273,@AmericanAir I tried site &amp; doesnt allow me. Same reason why I wasn't allowed to board this morning. Will try diff airline for work trips,American,negative
569303779822190593,"@USAirways I wasnt  flying your airline tonight, however a friend was and I was present for her help. I flying United and they could learn.",US Airways,positive
570240207682998272,"@AmericanAir 4285. Apparently we’re told, staff on the ground keep promising to come and they don’t.",American,negative
569612804350717953,"@USAirways despite mechanical issues and many delays followed by a Cancelled Flightlation, still getting to Vegas thanks to great gate agents!",US Airways,positive
569609699152273409,"@AmericanAir my itinerary was from EWR TO DALLAS to LA. You Cancelled Flightled my flight, you have my money, find a way to get me there from EWR",American,negative
568051605247021056,@SouthwestAir Thanks for the info! Have a good day.,Southwest,positive
567739553251725312,@SouthwestAir Twitter says I can't DM someone unless they follow me.  Can @SouthwestAir follows my twitter? thanks you.,Southwest,negative
569925291331735552,@AmericanAir you said this last time. It doesn't take 6 weeks to reply to an email.,American,negative
569919414948237312,.@AmericanAir @TyWinter it's really the small things--the details--that make an excellent experience or a really irritating one.,American,positive
569217342380445696,@USAirways @AmericanAir WHERE IS MY BAG ?#SOS ITIS BEING LOST FOR MORE THAN 24 HOURS ! #POORCUSTUMERSERVICE,US Airways,negative
568261172610220033,"@united what you did was illegal and a breach of contract. I will be in touch but not through your ""customer feedback""",United,negative
569721379823554562,"@AmericanAir No, when I call AA now I can't even get on hold...can you help me?",American,negative
569929507945234433,@JetBlue my family and I are excited to see you too😊😊,Delta,positive
569663371353546752,@united is the worst airlines sitting on the plane at  Houston-bush airport now for an hour and a half waiting for Late Flight passengers,United,negative
570279653337927680,"@AmericanAir ""Airport snow removal method #22...""
Keep up the good work folks, this is where Cessna's become 747's! http://t.co/oUmC1LrXDN",American,positive
568571203553599488,@SouthwestAir love how you hold flight 2851 in PHX for Late Flight passengers and make us all over an hour Late Flight. Great job.,Southwest,negative
569645350379757568,"@AmericanAir 's computer systems are down, can't leave without a flight plan! Any ETA, American air?",American,negative
569974508435562496,"@AmericanAir no. Booked seat in Dallas, live in Dallas. Real nice that your gate agent had exit row available told me they weren't available",American,negative
568871330495406080,"@JetBlue messaged you, thanks",Delta,positive
569408340616351744,@USAirways thx for taking my $600 for a 1way then Cancelled Flightling 1st flt delay 2nd flt and u top it off by losing my one piece of luggage #usuck,US Airways,negative
570186666276577280,@AmericanAir just need to know why it wasn't done like it was promised it would yesterday,American,negative
568805696780824576,@VirginAmerica Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,Virgin America,positive
569596778426855426,@SouthwestAir - just got it back about 20 mins ago. Went about 18 hrs w/o it but I appreciate the support. $50 voucher + $50 for essentials.,Southwest,positive
568489786081714176,@SouthwestAir I was just sitting here talking at a tech conference about how awesome you guys are and this rolled across. Luv you guys! #LOL,Southwest,positive
570241830757007360,"@united I received 1 bag last night, I am still missing the other one.",United,negative
569838834810093568,@AmericanAir that is absolutely false stmt.  You have a comedy of errors incl no catering etc #GetYourActTogether,American,negative
567738171215994880,@JetBlue already spent $300 to stay at hotel last night due to you guys rescheduling my flight. Since my Cancelled Flightation I've spent almost $500,Delta,negative
568770125114929152,@USAirways Plus a US Airways - you need to do something about this! I left Philly to thaw out!!!! http://t.co/pKy7ZhnNRH,US Airways,negative
569683278715883523,@USAirways why won't you help me get my luggage back? I'm a teen trying to change the world in DC #Flight5182 #usairways,US Airways,negative
569494958006263809,@JetBlue we need an ETA please,Delta,negative
568677157569826816,@JetBlue I had a SJC to JFK departing 10:55pm tonight. I have to now change my whole schedule. Can we get a sort of refund for this?,Delta,negative
569528409723969537,@USAirways 40 minutes in baggage claim and no sign of luggage from our flight. UsAirways- your incompetence is overwhelming,US Airways,negative
568562718854111233,@united flight was too heavy so had to fly BACK to Palm Springs (after being in the air for 30 mins),United,negative
568998681715695618,"@southwestair Landed an hour Late Flight from IND to DEN, and 40+ min Late Flightr, our bags are not here. Not cool.",Southwest,negative
569871979739635712,"@AmericanAir It's our honeymoon,I paid extra business. I was sitting next to my bride, you bumped me because of status. Disgusted",American,negative
569958916668305408,"@AmericanAir Not okay. Since you couldn't put me on an earlier flight, I had to buy my own ticket on another airline.",American,negative
569488962324172801,@USAirways on hold with 800-428-4322. Flight from DSM to DCA was Cancelled Flighted (4473). Know when it will fly?,US Airways,negative
569324035835711489,@SouthwestAir Thx for the GRAND view today! FLT 3825 SEATAC to PHX. #GrandCanyon #Arizona #Wow #Love #Photography http://t.co/D7pQOUAtdF,Southwest,positive
568966330315091968,@USAirways flight #3797 treatment of passengers has been atrocious - over 2 hours delay only to now deplane and given no direction,US Airways,negative
568654208674586624,@united a rapid trip plane ticket from Idaho to California that doesn't have problems would be wonderful,United,negative
569143915405651968,@USAirways so disappointed. Least you could do is give us access to admirals club for an hour before our flight to our wedding!,US Airways,negative
570303889754488832,@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?,American,negative
569689096882425857,@united why is it that Sundays when my husband travels to Chicago he's stuck at Tarmac &amp; misses connecting flight always,United,negative
569752206343348224,@AmericanAir why arent callings going thru it doesnt have me wait or anything and automated stuff is messed up,American,negative
568069670475071488,@southwestair TWO hours on the plane at the gate?!? This is undignified behavior for you. And the apology isn’t enough. #freedrinkcoupons,Southwest,negative
567733511281721344,"@USAirways Flight 2069 from JFK to Charlotte, then 3750 from Charlotte to Birmingham. 2 previous flights to HSV were Cancelled Flightled.",US Airways,negative
569959876706885632,"@AmericanAir After being patient about my ""delayed"" bags for 5 weeks, I was told that it could take another 3 to 5 weeks. Unacceptable!",American,negative
569212570478911489,@VirginAmerica Like http://t.co/VPqEm31XUQ,Virgin America,positive
569598457809276928,"@united ... frozen lines on flight, not continuing due to 'passenger comfort'? Not ok, sat on the plane as long as a flight to Vegas would !",United,negative
569710627649761282,@united your worker told us not to call because we'd be talking to someone in Thailand...,United,negative
569890836361580544,@AmericanAir yes but not with much help from you guys,American,negative
568503120130658305,@united needs to pay for my car. I could have been on my flight if 4 help desks did not say it already left. Shame.,United,negative
568195829238005760,"@united makes total sense, except flight wasn't full :) I've got empty seats around me &amp; overheads were more than half open when I boarded.",United,negative
568982253553844225,@united tell me something I don't know...not #keepingit100 #weaktea,United,negative
568911270566608896,"@USAirways yep, check it and my gmail 'Promotions' folder regularly... :-(",US Airways,negative
568159336104636417,@JetBlue Aw okay thanks,Delta,positive
569940989403635712,@USAirways going to miss my connection due to another tarmac delay - on US5268 then 4050 - need a flight home today please!,US Airways,negative
569204914649489408,@SouthwestAir Bad enough that there is no seat assigned he's  seating at an exit seat and a male flight attendant removes him from there,Southwest,negative
569206152510226432,@SouthwestAir  the agents werenot helpful told me I would have to pay 2chng even though I Tld them going2 bwi whch is part of trvl advsry,Southwest,negative
570296996445204480,@AmericanAir that's 16+ extra hours of travel time. Missed vacation time and now you guys are messing with my professional life.,American,negative
567953560362733568,@united @gg8929 I'm sorry United isn't able to keep its word 'cuz their IT is totally inadequate but they still says it's a customer fault!,United,negative
569146504004415489,"@SouthwestAir my wife has now been on hold for 90 minutes....I get weather is bad, but this is insane. #customerservice #customerloyalty",Southwest,negative
569262534232039427,"@JetBlue there is no supervisor available, so they couldn't do anything.",Delta,negative
569333637382053889,@SouthwestAir a week after Valentines day..not feeling the #LUV. Going on 11 hrs @BWI and don't my bags aren't even coming w me.,Southwest,negative
569671659394699265,@AmericanAir at JFK flight to Boston delayed 20 min waiting for catering they are boarding flight to LAX waiting for over and hour WTF?,American,negative
570225817873227776,@USAirways Baggage Team? Recording tells me my bag still hasn't been found. And delayed baggage link on web conveniently not working. #worst,US Airways,negative
569599269189107712,@AmericanAir weather is unavoidable. Understaffing is controllable,American,negative
568585356586586113,@SouthwestAir Jason (108639) at Gate #3 in SAN made my afternoon!!! #southwestairlines #stellarservice #thanks!,Southwest,positive
569975778953142272,@AmericanAir Another customer non service from you. If we waited for you to solve the problem we would miss the funeral. You suck!,American,negative
568136946016522240,@VirginAmerica how come you don't have an iPhone app? Still using and making me waste paper.,Virgin America,negative
569720366198759424,@AmericanAir DFW GATE 16 to BMI agent seriously is beyond incompetent.  Never flying AA again if can be avoided #fail #pathetic,American,negative
569292280000962561,@southwestair please help us check in... i never expected you to make travel painful... just like the rest all of a sudden...#intlcheckin#,Southwest,negative
569574711899922433,@JetBlue Start including PTO in your getaway packages and I'm all in,Delta,positive
568761693997674496,@JetBlue Denver-Boston 2/10 flight 994  and Boston-Denver 2/15 flight 493 (both planes!) visible snack crumbs on seats on all upon boarding,Delta,negative
569977492720779264,@United gate announcement states delay due to maintenance yet app says Late Flight arriving aircraft  tell the truth! @unfriendly,United,negative
569312530620817408,@USAirways waited for 3 hours NO LUGGAGE line too long left airport when flight Cancelled Flighted WHERE does luggage GO? On hold for 1 hour so far,US Airways,negative
569669381128654848,@AmericanAir @cjdjpdx not a valid response in 2015 for a multinational corp whose profits are measured in billions. Stop understaffing!,American,negative
569576395778748416,Only 14 biz days (18 calendar) to respond to my inquiry @united ?  I hope your standards are universally adopted :-/ #BadCustomerService,United,negative
570079549914005504,"@united for an early flt, I think a call is appropriate. Yes, reviewed and nada avail until next day. Expect full refund",United,negative
569648492190179328,@united we needed to be at steamboat for a meeting by 3pm so we took a shuttle. The United customer service people said the bag would be on,United,negative
569914488541069312,@AmericanAir Thank you.,American,positive
570039635541274625,@AmericanAir thanks for a Cancelled Flightled flight then a delayed flight and NOT telling us More missed work More $ on hotel #WorstCustomerService,American,negative
568077470085341184,@USAirways Does your company see passengers as customers or just $$$?,US Airways,negative
570209843199524864,@SouthwestAir - We left iPad in a seat pocket.  Filed lost item report. Received it exactly 1 week Late Flightr.  Is that a record?  #unbelievable,Southwest,positive
567822098950791168,@USAirways Total BS... I offered to pay for a full First Class airfare ..Told Sold out.. 3 seats and they gave the seats to others... #crap,US Airways,negative
569651021175267332,"@AmericanAir AA agent said I repeated myself when I was explaining. I told him ""I understand English."" His reply?""Our conversation is over.""",American,negative
569757094166994944,@USAirways hey guys!  Thanks for answering me and thanks for keeping me on hold for an hour on customer service at 12 pm PST!,US Airways,negative
568434790707277824,"@SouthwestAir @FortuneMagazine I DO like your airlines, congrats! : )",Southwest,positive
568784868257214464,@JetBlue beautiful ride. Thanks again:),Delta,positive
570298117544906754,@AmericanAir still waiting for a flight... I should get my money back,American,negative
570275944012783616,@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!,American,negative
568780675672907776,"@Usairways thanks for making miss connection, getting rebooked, missing that too, and a miserable day. Started my day @ 4:30am for nothing!",US Airways,negative
569701192449654784,@USAirways Instructions say to CALL. I'm just doing what it said to do.,US Airways,negative
569564060678639616,@united we rebooked and disappointed we have to wait a whole day to start our vacation. At these fares United should have top notch service,United,negative
569258900228190208,@united this team added 30 mins on turnaround,United,negative
568834558268973056,"chair #selfie ""@JetBlue: @StacyCrossB6 @PHLAirport @SaharaSams  Everyone looks #FLAWLESS ;) We're so PROUD of our PHL crew! #BlueHeros”",Delta,positive
567814334228774912,@united If you have had any issues with  United Airlines PLEASE retweet. Paid for a full fight ticket and was given a standby instead.,United,negative
569382239131168769,@JetBlue thank you! I know the weather in #Boston isn't great. Everyone's tired,Delta,positive
568994507074772992,@USAirways -1st x told no travel advisory-now TWO hrs on hold &amp; disconnected. Fl from BHM to Charlotte to PHL won't go-HELP!!!,US Airways,negative
567838799243309056,I feel completely cheated @united. I read your commitment to customer service via website and def did not get service suggested there.,United,negative
568781213651087361,@united education of that staff is needed - he also turned away other first class cabin passengers with mileage plus.,United,negative
569600720254541824,@USAirways you have got to be kidding me!  No info on 4565 from DCA to BGR and your phone line tells me to call back Late Flightr?,US Airways,negative
568437004045672448,@SouthwestAir @FortuneMagazine Love flying Southwest! Best flight attendants ever!,Southwest,positive
567875594785923072,@united free hotel doesn't make up for such poor customer service and disregard,United,negative
567733946717196288,@JetBlue should i continue?,Delta,negative
569749422482960384,@united Tried filling out the status match form and got hit with an error message. How can I tell if it went through? http://t.co/JbDkxd6eFz,United,negative
567767744356294656,@united flight 4567 agent now wandered off. Pilots came out looking for her. Went to charge her personal phone which she'd been txting on,United,negative
568585421518544897,@united this is nuts they said a flight was on the ground now it's still in Albany and they won't have a plane.  Someone is compensating me,United,negative
569624909501984768,@united I'd rather spend two days in the back seat of a Volkswagen than two hours on your plane! #disgruntled #whatacluster,United,negative
570038882294607873,@AmericanAir Flight 3487 delayed 1 hour because of pilots? I spend 5+ hours on the phone just to get an EP agent on the phone now this?,American,negative
568046298080923649,@united I locked myself out of my account and needed access to book a flight.,United,negative
569835766416867328,"@AmericanAir 3days and no call,bag or anyone to pick up my call. Held on ph til 130 am and holding again now. Insane,#help",American,negative
569276734798893056,"@SouthwestAir three cheers to your Denver staff. Don't know if we 
will get out but they're keeping us smiling. http://t.co/RX8z53M7yy",Southwest,positive
569002746117902336,@JetBlue you're flight attendants suck and are always rude :( 4th bad experience with JetBlue tonight :/,Delta,negative
569277477652172800,@USAirways had to Cancelled Flight 4 of my flights because my versace biceps wouldn't stow completely under the seat in front of me.,US Airways,negative
569882324713783296,"@USAirways Cancelled Flights flight Tampa to Philadelphia today due to runway conditions yet tonnes of USAirways flights landing there today, explain!",US Airways,negative
569589379385008129,@SouthwestAir Just watched crew on flight 380 help elderly lady off plane...#firstclass,Southwest,positive
567804951288901634,"@united here I was thinking how I could say so many nice things after getting upgraded, but then you delayed my flight... It's ok!",United,negative
567744219281129473,@SouthwestAir LUV Ya Too!!!!  I will sing a song for y'all when I finally get on that plane back to Nashville!!! #LOVESOUTHWESTAIR,Southwest,positive
568883464923000832,@SouthwestAir Flight 3056. Only an hour long but one of the best flights I've ever had. Kudos to flight crew and airline in general.,Southwest,positive
568608665072246784,@USAirways you gladly take the loyal customer's money but when you cause an inconvenience you do nothing to help fix the problem you caused.,US Airways,negative
569285269981167616,@SouthwestAir My wife needs help. She is stranded in Chicago and can't get out until Monday. They won't find her bag because volume too high,Southwest,negative
568932061882552320,@USAirways worst customer service experience ever today. Get it together.,US Airways,negative
569566712397471746,@USAirways are there such things as non-delayed flights or na? Get your shit together and get me out of here,US Airways,negative
568882629409411072,@USAirways Yes thank you. Appreciate u checking...,US Airways,positive
567806898549051392,@united yes still need assistance I don't have a flight home due to change in flight u made I miss all connections !,United,negative
569163696041172992,@SouthwestAir hello #SouthwestAir I'm  happy to be flying with you this morning DAL-MDW #4053 looking forward to a comfortable fight,Southwest,positive
569852084536750080,"@AmericanAir  so far all I am getting is ""maybe your bag will come today. We don't know."" Website says ""status unknown""- can you help?",American,negative
567765379653849091,@united which is why my next flights to Miami will be on another airline.,United,negative
568881975177515009,@USAirways why I can't book a flight to PRN through your website?,US Airways,negative
569654988877668354,@AmericanAir your maint delay left us stuck in den!! Flight 1080.  Been on plane for 7 hrs.  Stop flying broke french planes!,American,negative
568808975828955136,"@united Delayed CMH to ORD. Ran to gate 1 min b4 connection -door closed no one around. Ignored by 1st agent, 2nd super rude. #thanksunited",United,negative
567734644515536896,@JetBlue why is my flight delayed 2.5 hours. This is insane. Every other flight has made it to NYC.,Delta,negative
569163241781403648,@USAirways - I'm currently missing a basketball game due to your lost bag policy #terribleservice #wheresmyrefund,US Airways,negative
568104744025268224,"@USAirways that link is broken. But if it's the online baggage locator, I already tried it and it gave me no useful information.",US Airways,negative
567742912579272704,"@USAirways it's not a consolation because my bags are somewhere else, which is a real impediment to me going on a different vacation",US Airways,negative
569289836995190784,"@USAirways #ShoutOut 2 Kristie(sp?) from Gate4 @ PVD today. She's a #RockStar, was a tremendous help in a tough situation. #PromoteThatGirl",US Airways,positive
568931637699829761,@united - #epicfail from a former gate agent in PIA!  He walked away and quit! Luckily a responsible PIA agent saved the day!,United,negative
567773176031145984,@JetBlue I'll give u a chance but I don't think I'll fall for it #backtodelta,Delta,negative
570078022201532419,@AmericanAir I booked it on US Airways site. Don't see a Cancelled Flight link :(,American,negative
570033764044304385,"@AmericanAir @maryella_green despite the inconvenience, the situation was handled quickly and we appreciate it very much!",American,positive
568484777336172546,@united we followed the baggage rules on your website and was still charges $150. But only going one way,United,negative
569898994408693760,@united you suck.    9 hour delay?!,United,negative
568092209368719360,@united on your website it says 10 days. Its been 16 and counting.,United,negative
569870128915083264,@USAirways I've been on hold for 30 minutes and counting. #unacceptable,US Airways,negative
569654332246904832,@AmericanAir ive literally been holding for more than 2 HOURS now. i was told 2hrs. You all are sabotaging any chance i have of getting home,American,negative
570031016800161792,@united well someone should tell that to the employees at the Denver baggage claim. Still no bag!!!!,United,negative
569221909231104000,@JetBlue Kudos to JetBlue social media team for jumping in an helping me out during the last snow storm while web site was down..Thanks!!,Delta,positive
569562202405019650,@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,Virgin America,negative
569609970007674881,@AmericanAir flight was Cancelled Flightled can you guys help?,American,negative
569140808227672064,"@united 
Flight UA1665 got delayed 2 hours due to a mechanical issue...could use a free drink or 3 to make up for this inconvenience",United,negative
570265689589592064,@americanair Can someone contact me about my awful experience with american airlines this weekend,American,negative
569248702092541952,@SouthwestAir could you add me to that list? Been on hold for an hour 15,Southwest,negative
567843309349036032,@SouthwestAir needed my flight info so I can add my rapid rewards to my flight ... First time I have flown with SW - won't do it again #mad,Southwest,negative
570283824040382464,@SouthwestAir round-trip tickets just arrived for our auction at the Post-Masters Invitational! Thanks Southwest! http://t.co/mRfBjtePef,Southwest,positive
569844782702338048,@USAirways sure knows how to pamper customers they strand abroad. #badcustomerservice #fend4yourself #youareonyourown http://t.co/Pw1eudlcZg,US Airways,negative
569571731649667072,@JetBlue our flight out no Tv. Now our flight back not seated together. B6 620. Maybe our fault still no fun.,Delta,negative
568573570114134016,@united 50 minute wait...still at the gate with a broken jetway. Might miss connection,United,negative
568934749571387392,"@united Your ""Loyalty Team"" basically flipped me off via phone, but thanks. Maybe Google ""loyalty"" and get back to me? ^LOL",United,negative
568725453831315456,@united what is going on with baggage claim in Newark!#tiredandwanttogohome,United,negative
568078627687890946,@USAirways 2 days in a row I call and still can't get anyone on the phone. Do you actually have any employees?,US Airways,negative
569531274991239168,"@united as if a 4 hour maintenance delay wasn't enuf, u charge me $25/bag as a global service platinum mbr. Get ur shit together",United,negative
570042981794729985,@AmericanAir you ever wonder why you find yourselves responding to so many customer complaints on twitter? It's because your airline sucks.,American,negative
568467286333513728,@JetBlue what's up w flt 4? Brothers fiancé sitting on board for 30mins w tech  issues.,Delta,negative
569539834131443712,@united THANK YOU!,United,positive
569582603902128128,"@JetBlue backlog is an hour at most, this is over two!  Unacceptable!!",Delta,negative
569892413235294208,@USAirways congrats on treating your customers the worst way possible. I know plenty of other ppl who have had horrible experience w you too,US Airways,negative
569584744532287490,@SouthwestAir FIND A WAY TO Cancelled Flight FLIGHT 310!!!!!!!,Southwest,negative
570222414400860160,@AmericanAir thank you for replying. Trying to figure out how to get from there from DFW,American,positive
568144447931686912,@SouthwestAir amazing service by your SW stewardesses! From den to Cun and from CUN to Atl and atl to lax. Thank u!,Southwest,positive
569429468781150208,@USAirways on hold for 2 hours now have been calling since Monday! I have a flight today need help now!!! #worst #NoExcusesAccepted,US Airways,negative
569347252550017026,@SouthwestAir on hold now for 1 Hour 25 mins Whats the holdup,Southwest,negative
570202730293100544,"@AmericanAir but not sufficiently sorry to actually *do* anything about it, I guess. Your systems are presumably beyond reproach or reform.",American,negative
569636551321194497,@AmericanAir awesome! Thx,American,positive
570206562855329793,@AmericanAir fantastic thanks! Will try and tweet a photo of the view :),American,positive
569526029859094528,@USAirways @AmericanAir my friends are stranded at KPHL and the representatives there won't even give them food vouchers…any help please?,US Airways,negative
568451244009742336,"@SouthwestAir, real sincere apology! Makes my day! Glad to know flying mail is more important than me. Never flying SW again! #badservice",Southwest,negative
568878121958694912,"@united I requested an online refund option they denied saying the ticket was used, hope they understand the problem from your approach",United,negative
569567252363812864,@USAirways your service in Philly is unacceptable. Look into better service✌️ a 16 yr old shouldnt have a hard time http://t.co/WDAKTmr7Mj,US Airways,negative
567777625344593920,"@USAirways If you believe in keeping your customers happy, especially after a mistake was made on your part...",US Airways,negative
569837685428359168,@AmericanAir. All I get is an automated system that hangs up on me. I finally get a message that some will call me back in 2 hours.,American,negative
569531010167250944,@united last week we also had maintenance issues and a flat tire. Another flight last week was Cancelled Flighted. Your track record is the WORST!,United,negative
568982821454245888,@USAirways us air should be ashamed of this service - on hold for hours? No help from any representative just to reschedule due to weather ?,US Airways,negative
569992712117747712,@AmericanAir @USAirways day has come where I was suppose to get my money back from you but my bank hasn't received anything but after,American,negative
570188405541175297,@AmericanAir are you a bot? Haha always same lies from you!,American,negative
567719005713334276,@USAirways great job today In ruining 45 people's vacation. Thanks to your incompetent pilot and staff we have all now missed our flights,US Airways,negative
569273769652576256,"@SouthwestAir Officially a customer support game of wills... 2hr30 on hold... Who's the loser here? Oh yeah, that's me.",Southwest,negative
568361346464497664,@USAirways new problem...had wrong last name on reservation which is airways fixed. New can't get through TSA,US Airways,negative
568017916161085441,@JetBlue  no ... I am guessing I have to call someone,Delta,negative
567818543569317888,"@JetBlue we are delayed, until he arrives",Delta,negative
569594386066984960,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,Virgin America,negative
568076081665679360,"@SouthwestAir OH MY GOSH SERIOUSLY?! you just made my day, week, year!!! No one will appreciate this more than me!!!",Southwest,positive
568894687911632896,@SouthwestAir I filled in the form on the website too. Darn it all. I guess I'll just have to cross my fingers.,Southwest,negative
569884948091396096,@JetBlue Haha. Thanks. You guys are great. Unlike the @nyjets. ;-) #GoPatriots!,Delta,positive
569946472751476737,"@USAirways US 728. Nope, not getting off. 3 hours in the plane. 4 pilot announcements. One water run of the planet's smallest water bottles.",US Airways,negative
569437674257276930,@USAirways on hold now over 2 hrs on one phone hung on 5 x on another? How do you reach a person? No weather condition makes this excusable!,US Airways,negative
568942331921092608,@VirginAmerica #wtf I paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!,Virgin America,negative
567797327071838208,@united Thanks for the timely service &amp; great staff getting my wife and me to and from Cancun this past week for our honeymoon.,United,positive
570137359787827201,"@AmericanAir yes but you are still human I hope, dealing with all the horror stories people share... I complained to DOT. Everyone should",American,negative
569650294746820609,@SouthwestAir I gave you one more try. Figured you could get a 1 hr flight right. Nope. Delayed an hr. Seems to be every time.,Southwest,negative
569583943772610560,@united the emails/calls over the past months about flight changes were helpful wish you would have sent them on the Cancelled Flightlation yesterday,United,negative
569856784086777856,@AmericanAir Why not sell MCE during post door-close shuffle in same way u sell drinks/snacks? People on my flight self-upgraded w/o paying.,American,negative
569270012894060545,@united its 2015. How can my flight from a major city already be Cancelled Flightled 24 hours before departure due to weather??  Backup planes??,United,negative
569376145000390656,@united we have tried to change our flight THREE times on the phone and got disconnected each time.,United,negative
568069392422051841,"@JetBlue spoken to 2 reps. Once I'm allowed to check my bag and through the TSA checkpoint, I guarantee I will be talking to someone.",Delta,negative
567740211384168448,"@JetBlue tough choices but I did all simultaneously! As a business traveler, best experience in a long time. #wishmyflightwaslonger #what",Delta,positive
569654471342600193,@USAirways 2 hours and counting. ..what kind of travel voucher do I get for this??,US Airways,negative
570307026263384064,@united Delayed due to lack of crew and now delayed again because there's a long line for deicing... Still need to improve service #united,United,negative
567750589040181248,@SouthwestAir Almost 2 hours on hold now. I just need to Cancelled Flight a flight and get a refund. Other airlines are operating!,Southwest,negative
568088967419023360,@united 65 and 72 year old flying to Tokyo for vacation both with bad knees and this happens https://t.co/72RMpkOGwu @cbcallinaday @CBCNews,United,negative
570054266267811840,"@USAirways no worries, your flight attendant took care of it.",US Airways,positive
568951064688373760,@SouthwestAir thanks for an awesome flight and connection! We were delayed but your staff and crew were purely amazing!,Southwest,positive
568794864533385216,"@SouthwestAir Love, love, love this. Southwest Rocks!! Always!! https://t.co/q8VSfFRd1u",Southwest,positive
568946686896132096,@SouthwestAir there's an hour wait here for reFlight Booking Problems in line at Omaha.,Southwest,negative
569673939183493120,@United Wanted to compliment ur phone agent Jeanette for reFlight Booking Problems RDU to SEA thru SFO after connecting flight thru EWR was Cancelled Flightled.,United,positive
569716270184173568,@AmericanAir to my destination. After waiting 2 hours and missing our second flight with them. Our #luggage made the flight though...,American,negative
569866669243265024,@AmericanAir ok thank you. What if I can't get a hold of someone to get a new flight?,American,positive
569814855349346304,"@AmericanAir Thanks guys, you got it. I'm heading to Milan on Wednesday, so big week with the AA family :)",American,positive
567767009908109312,@united thanks kp but luckily my transfer has maintenance issues and is still delayed so I didn't miss my transfer...,United,negative
569653752279531521,"@AmericanAir plane breaks, unloads the passengers, told to re enter to only come back off. Flight Cancelled Flightled, missed wedding. #badbusiness",American,negative
570207643874123777,@SouthwestAir I luv y'all but please stop overheating your planes. Second flight in a row that feels like a sauna.,Southwest,negative
569942084393824256,@americanair just tried calling. got a high call volume at this moment message and then it said goodbye and hung up…,American,negative
568563462995099649,@united an update on flight 5979 would be great!,United,negative
568872120471687168,@united thank you thank you thank you for contacting me. Thank you for the offer of a $1000 travel certificate #unitedairlines,United,positive
567847571223388160,@SouthwestAir what's up with these delays?! Throw some priority boarding my way &amp; I'll forgive you!! 👍 #southwest #southwestairlines,Southwest,negative
569275466936397825,@united seriously? 2-4 hrs to get bags from IAD intl arvls to carousel 2 for custs w/Cancelled Flightled connects? I understand irrops but ridiculous!,United,negative
569638417505497088,@SouthwestAir you guys should stop doing service in Denver it's horrible I get stuck here every time! I've been here almost 24hrs,Southwest,negative
569683111404908544,@USAirways Southern Hospitality luggage delivery service from SAV is AWFUL. Great @ delivering empty promises but not luggage #8hrs&amp;waiting,US Airways,negative
569941647884029952,@AmericanAir Thank you. It's much appreciated. We have been on the plane for 90 min now at the gate.,American,positive
570023071698055168,@united landed in Boston at 9 last night.  The 15 hours of traveling was rough tho.,United,negative
567887623953457152,@USAirways Only the JFK baggage office is open to help re-book all of us on Cancelled Flightled flight 3121 to DCA. Shameful.,US Airways,negative
568948170060746752,@usairways Need to change div miles ticket after travel started due to weather advisory. Told not possible unless flight Cancelled Flightled. AnyHelp?,US Airways,negative
567741202884075520,@SouthwestAir is having a sale! I'm delighted!,Southwest,positive
568757775205056512,@JetBlue U said 15mins to Take Off and now we were told 1hr more delay &amp; possible Cancelled Flightlation. How do U plan to rectify this? #Frustrated,Delta,negative
568101162672500736,@JetBlue last week I bought a plane ticket round trip to FL &amp; just 4 fun I look at the price of them today and they went down! #nothappy,Delta,negative
567738388980068352,@JetBlue and they are telling me I got to get another hotel and food...so spend more money because you guys made me miss my connection,Delta,negative
568249421877653505,@united was such a better airline when you were Continental. $75 service fee + $75 Flight Booking Problems fee + $25 talk to a human fee: FU!!!,United,negative
568955124300820480,"@united thank you! Good service, safe flight... 1/2 way home!",United,positive
569948225278480384,"C'mon, this is worse than JetBae. RT @JetBlue Our fleet's on fleek. https://t.co/yZXfe7au22",Delta,negative
568610311487561728,@united that would be great - 1k us651621,United,positive
569614651400585216,@united I would take the $500 voucher you offered for MISCOUNTING THE # OF SEATS ON YOUR PLANE but that means I would have to fly you again,United,negative
